what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.201.v201001221931,"org.eclipse.wst.jsdt.web.core",1271950531423
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1271950531435
started,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1271950531478
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ejb",1271950531499
started,bundle,org.eclipse.jst.common.frameworks,1.1.301.v201001252130,"org.eclipse.jst.common.frameworks",1271950531505
started,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1271950531559
started,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1271950531567
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1271950531662
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1271950531773
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271950538208
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1271950538489
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1271950538569
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271950538607
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271950606944
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1271950610824
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1271950610929
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1271950610944
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950612813
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950613811
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950615068
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950619427
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950619649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950720715
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950747151
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950748460
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950749205
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950756649
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950756793
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950832513
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950835973
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950840642
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950840807
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950842099
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950843238
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950848396
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950852555
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950860203
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271950860339
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951553710
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951557772
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951560075
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951563584
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951589170
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951596640
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271951600366
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951600449
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951601635
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951705008
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271951708508
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951795189
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951812816
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951843319
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1271951843349
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951887835
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1271951893788
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951897798
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951898600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951899163
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951899982
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951901683
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271951987953
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271952066655
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271952068173
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271952239126
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271952290207
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271952452591
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1271952469850
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1271952470346
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1271952470388
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271952475636
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.ClassFileEditor",1271952475636
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952515919
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952517065
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952518262
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952518881
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952519107
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952519286
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952519502
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952519665
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.moveLineUp",1271952519884
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271952645907
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271952647332
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271952648485
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271953795624
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271953815195
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271953816880
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271953856599
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954473677
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954525664
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954563050
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954564015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954568162
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954590764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954615771
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954827772
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954886476
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271954911689
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1271954913682
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1271954913684
started,bundle,org.eclipse.mylyn.java.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.ui",1271954913695
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271954922318
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271954924576
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1271954925262
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1271954926013
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1271954927457
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271954928302
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954940581
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954942085
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954942704
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954944257
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271954945423
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271970299514
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271970303726
opened,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1271970305920
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1271970306465
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271970547405
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271971255896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271973386174
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271973387949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271975462137
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271975473403
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271975563675
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1271975565315
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271975566901
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271975570007
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271975570129
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271975665846
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271975681859
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271976153130
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271976155674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271986853207
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271986862511
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271987361327
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271987383628
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271987774864
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271988050534
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988060247
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988076201
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271988076250
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1271988084925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988094012
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988098703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988109228
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988146184
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988147376
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988147575
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271988147723
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988189041
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1271988190999
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271988193547
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271988194071
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271988194461
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988207720
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988207865
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271988214629
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988217136
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1271988227764
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1271988227928
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988229729
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988229985
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1271988230073
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988232342
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988397439
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1271988397747
opened,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271988403410
activated,editor,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.editors.layout.LayoutEditor",1271988404587
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271988406910
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1271988428285
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1271988441641
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1271988449290
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1271988462029
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988476619
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988489729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.import",1271988489801
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271988519944
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988539110
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988546674
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1271988546732
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988555985
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271988578254
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1271988621570
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1271988621581
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1271988621777
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1271988621789
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1271988621790
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1271988621796
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1271988621839
started,bundle,org.eclipse.jst.jee.ui,1.0.201.v201002021208,"org.eclipse.jst.jee.ui",1271988622006
started,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1271988622039
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.navigator.ui",1271988622044
opened,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1271988622797
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1271988623892
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1271988623935
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271988624657
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1271988627541
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271988639300
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1271988643137
